JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise|CategorieADEME
AC|Achats|AC02791|20240129|218300|Fournisseurs|FOU524|Dell France|FA-2401-2791|20240129|ORDI DELL _|3075,68|0,00|||20240129|0,00||Achats de Biens
AC|Achats|AC02792|20240623|606220|Fournisseurs|FOU699|Total|FA-2406-2792|20240623|Essence|4366,71|0,00|||20240623|0,00||Déplacements
AC|Achats|AC02793|20240927|625100|Fournisseurs|FOU126|SNCF|FA-2409-2793|20240927|sncf -|4136,95|0,00|||20240927|0,00||Déplacements
AC|Achats|AC02794|20240513|626000|Fournisseurs|FOU709|Amazon Web Services|FA-2405-2794|20240513|AWS /|4280,1|0,00|||20240513|0,00||Achats de Services
AC|Achats|AC02795|20240618|606220|Fournisseurs|FOU298|Total|FA-2406-2795|20240618|Station Service _ n°|557,57|0,00|||20240618|0,00||Déplacements
AC|Achats|AC02796|20240202|606400|Fournisseurs|FOU065|Bureau Vallee|FA-2402-2796|20240202|Bureau Vallee|2846,73|0,00|||20240202|0,00||Achats de Biens
AC|Achats|AC02797|20240620|626000|Fournisseurs|FOU125|Orange Pro|FA-2406-2797|20240620|bo Internet -|1209,88|0,00|||20240620|0,00||Achats de Services
AC|Achats|AC02798|20240623|626000|Fournisseurs|FOU456|Orange Pro|FA-2406-2798|20240623|Abo Internetclient|4318,61|0,00|||20240623|0,00||Achats de Services
AC|Achats|AC02799|20240617|625100|Fournisseurs|FOU625|Air France|FA-2406-2799|20240617|Deplacement avion /|3631,03|0,00|||20240617|0,00||Déplacements
AC|Achats|AC02800|20240605|606400|Fournisseurs|FOU801|Bureau Vallee|FA-2406-2800|20240605|Fournitures bureau _|4457,51|0,00|||20240605|0,00||Achats de Biens
AC|Achats|AC02801|20240825|606100|Fournisseurs|FOU898|TotalEnergies|FA-2408-2801|20240825|ABO GAZ|731,18|0,00|||20240825|0,00||Energie
AC|Achats|AC02802|20240213|626000|Fournisseurs|FOU211|Orange Pro|FA-2402-2802|20240213|Abo Internetvirement|3710,8|0,00|||20240213|0,00||Achats de Services
AC|Achats|AC02803|20240615|625100|Fournisseurs|FOU459|Vinci Autoroutes|FA-2406-2803|20240615|Peage2024|2095,8|0,00|||20240615|0,00||Déplacements
AC|Achats|AC02804|20240502|606400|Fournisseurs|FOU735|Bureau Vallee|FA-2405-2804|20240502|Fournitures bureau /|1265,4|0,00|||20240502|0,00||Achats de Biens
AC|Achats|AC02805|20240828|606400|Fournisseurs|FOU121|Boulanger|FA-2408-2805|20240828|Ecran PC - ref|2137,64|0,00|||20240828|0,00||Achats de Biens
AC|Achats|AC02806|20240628|218300|Fournisseurs|FOU416|Dell France|FA-2406-2806|20240628|ACHAT PC  T1|2004,95|0,00|||20240628|0,00||Achats de Biens
AC|Achats|AC02807|20240313|625100|Fournisseurs|FOU257|Air France|FA-2403-2807|20240313|BILLET AVION / N°|2805,1|0,00|||20240313|0,00||Déplacements
AC|Achats|AC02808|20240624|626000|Fournisseurs|FOU501|Amazon Web Services|FA-2406-2808|20240624|Cloud AWS _|3797,34|0,00|||20240624|0,00||Achats de Services
AC|Achats|AC02809|20240905|622600|Fournisseurs|FOU077|KPMG|FA-2409-2809|20240905|Facture KPMG / T1|588,42|0,00|||20240905|0,00||Achats de Services
AC|Achats|AC02810|20240517|625100|Fournisseurs|FOU625|SNCF|FA-2405-2810|20240517|TGV Inoui -|52,44|0,00|||20240517|0,00||Déplacements
AC|Achats|AC02811|20240413|622600|Fournisseurs|FOU916|Malt|FA-2404-2811|20240413|Prestation Freelance - 2024|2305,35|0,00|||20240413|0,00||Achats de Services
AC|Achats|AC02812|20240519|606400|Fournisseurs|FOU418|Boulanger|FA-2405-2812|20240519|Achats Boulangerjanvier|4313,67|0,00|||20240519|0,00||Achats de Biens
AC|Achats|AC02813|20240817|626000|Fournisseurs|FOU744|Amazon Web Services|FA-2408-2813|20240817|AWS|609,37|0,00|||20240817|0,00||Achats de Services
AC|Achats|AC02814|20240922|606100|Fournisseurs|FOU931|Engie|FA-2409-2814|20240922|Elec Engie /|430,8|0,00|||20240922|0,00||Energie
AC|Achats|AC02815|20240726|606400|Fournisseurs|FOU472|Boulanger|FA-2407-2815|20240726|Fournitures|99,59|0,00|||20240726|0,00||Achats de Biens
AC|Achats|AC02816|20241002|606100|Fournisseurs|FOU503|EDF Pro|FA-2410-2816|20241002|Fact. EDF _|103,02|0,00|||20241002|0,00||Energie
AC|Achats|AC02817|20241029|606100|Fournisseurs|FOU563|TotalEnergies|FA-2410-2817|20241029|Total _ cb|1608,96|0,00|||20241029|0,00||Energie
AC|Achats|AC02818|20240116|626000|Fournisseurs|FOU979|OVH Cloud|FA-2401-2818|20240116|Serveur OVH /|1506,05|0,00|||20240116|0,00||Achats de Services
AC|Achats|AC02819|20241117|218300|Fournisseurs|FOU734|Apple|FA-2411-2819|20241117|macbook _ prelev|1253,98|0,00|||20241117|0,00||Achats de Biens
AC|Achats|AC02820|20241124|606220|Fournisseurs|FOU860|Total|FA-2411-2820|20241124|Station Service - cb|701,7|0,00|||20241124|0,00||Déplacements
AC|Achats|AC02821|20240316|626000|Fournisseurs|FOU538|Orange Pro|FA-2403-2821|20240316|Forfait Mobile _ T1|2174,45|0,00|||20240316|0,00||Achats de Services
AC|Achats|AC02822|20240716|622600|Fournisseurs|FOU242|Malt|FA-2407-2822|20240716|Malt Developpeur _ T1|226,2|0,00|||20240716|0,00||Achats de Services
AC|Achats|AC02823|20240124|218300|Fournisseurs|FOU096|Apple|FA-2401-2823|20240124|apple store - cb|4899,19|0,00|||20240124|0,00||Achats de Biens
AC|Achats|AC02824|20240923|606100|Fournisseurs|FOU200|EDF Pro|FA-2409-2824|20240923|Fact. EDF|1951,6|0,00|||20240923|0,00||Energie
AC|Achats|AC02825|20241127|626000|Fournisseurs|FOU384|Amazon Web Services|FA-2411-2825|20241127|Cloud AWS / cb|3723,48|0,00|||20241127|0,00||Achats de Services
AC|Achats|AC02826|20240513|625100|Fournisseurs|FOU381|Vinci Autoroutes|FA-2405-2826|20240513|PEAGE|4909,75|0,00|||20240513|0,00||Déplacements
AC|Achats|AC02827|20241201|626000|Fournisseurs|FOU966|Amazon Web Services|FA-2412-2827|20241201|AWSjanvier|3690,76|0,00|||20241201|0,00||Achats de Services
AC|Achats|AC02828|20241216|625100|Fournisseurs|FOU649|Vinci Autoroutes|FA-2412-2828|20241216|Badge Telepeage Vinci -|3591,69|0,00|||20241216|0,00||Déplacements
AC|Achats|AC02829|20241018|218300|Fournisseurs|FOU869|Dell France|FA-2410-2829|20241018|Dell XPS _|1992,15|0,00|||20241018|0,00||Achats de Biens
AC|Achats|AC02830|20241120|626000|Fournisseurs|FOU334|OVH Cloud|FA-2411-2830|20241120|Hebergement web|2122,79|0,00|||20241120|0,00||Achats de Services
AC|Achats|AC02831|20241123|218300|Fournisseurs|FOU792|Dell France|FA-2411-2831|20241123|Materiel Info /|1068,21|0,00|||20241123|0,00||Achats de Biens
AC|Achats|AC02832|20241004|606100|Fournisseurs|FOU025|TotalEnergies|FA-2410-2832|20241004|Total -|331,73|0,00|||20241004|0,00||Energie
AC|Achats|AC02833|20240408|622600|Fournisseurs|FOU447|KPMG|FA-2404-2833|20240408|Prestation Conseil _|302,81|0,00|||20240408|0,00||Achats de Services
AC|Achats|AC02834|20240422|606100|Fournisseurs|FOU244|Engie|FA-2404-2834|20240422|Gaz Engie _ mars|3902,31|0,00|||20240422|0,00||Energie
AC|Achats|AC02835|20240820|626000|Fournisseurs|FOU506|OVH Cloud|FA-2408-2835|20240820|Abo OVH _ n°|2482,16|0,00|||20240820|0,00||Achats de Services
AC|Achats|AC02836|20240511|218300|Fournisseurs|FOU508|Apple|FA-2405-2836|20240511|Apple Store|3552,8|0,00|||20240511|0,00||Achats de Biens
AC|Achats|AC02837|20241030|606100|Fournisseurs|FOU929|TotalEnergies|FA-2410-2837|20241030|Facture Gaz / 2024|654,67|0,00|||20241030|0,00||Energie
AC|Achats|AC02838|20241013|626000|Fournisseurs|FOU657|Amazon Web Services|FA-2410-2838|20241013|CLOUD AWS _ MARS|2368,37|0,00|||20241013|0,00||Achats de Services
AC|Achats|AC02839|20240423|606100|Fournisseurs|FOU238|Engie|FA-2404-2839|20240423|Gaz Engi -|1429,13|0,00|||20240423|0,00||Energie
AC|Achats|AC02840|20240516|606100|Fournisseurs|FOU047|TotalEnergies|FA-2405-2840|20240516|Total / 2024|2636,88|0,00|||20240516|0,00||Energie
AC|Achats|AC02841|20240510|625100|Fournisseurs|FOU581|Vinci Autoroutes|FA-2405-2841|20240510|Badge Telepeage Vinci  reglement|597,46|0,00|||20240510|0,00||Déplacements
AC|Achats|AC02842|20241024|622600|Fournisseurs|FOU797|Malt|FA-2410-2842|20241024|malt developpeur _ ref|1631,58|0,00|||20241024|0,00||Achats de Services
AC|Achats|AC02843|20240603|626000|Fournisseurs|FOU407|Amazon Web Services|FA-2406-2843|20240603|Serveurs Amazon|424,19|0,00|||20240603|0,00||Achats de Services
AC|Achats|AC02844|20240802|622600|Fournisseurs|FOU666|KPMG|FA-2408-2844|20240802|Honoraires CAC|1688,89|0,00|||20240802|0,00||Achats de Services
AC|Achats|AC02845|20240726|622600|Fournisseurs|FOU770|KPMG|FA-2407-2845|20240726|Honoraires CAC _ prelev|1655,09|0,00|||20240726|0,00||Achats de Services
AC|Achats|AC02846|20240504|625100|Fournisseurs|FOU527|SNCF|FA-2405-2846|20240504|Billet SNCF|2063,46|0,00|||20240504|0,00||Déplacements
AC|Achats|AC02847|20240227|218300|Fournisseurs|FOU158|Dell France|FA-2402-2847|20240227|Ordi Dellref|3943,91|0,00|||20240227|0,00||Achats de Biens
AC|Achats|AC02848|20240327|606400|Fournisseurs|FOU815|Bureau Vallee|FA-2403-2848|20240327|Ramette papier|896,34|0,00|||20240327|0,00||Achats de Biens
AC|Achats|AC02849|20240814|218300|Fournisseurs|FOU424|Dell France|FA-2408-2849|20240814|Facture DELL|754,51|0,00|||20240814|0,00||Achats de Biens
AC|Achats|AC02850|20240123|218300|Fournisseurs|FOU277|Apple|FA-2401-2850|20240123|Iphone -|917,09|0,00|||20240123|0,00||Achats de Biens
AC|Achats|AC02851|20240101|625100|Fournisseurs|FOU442|Air France|FA-2401-2851|20240101|Vol AF|2768,66|0,00|||20240101|0,00||Déplacements
AC|Achats|AC02852|20240405|218300|Fournisseurs|FOU587|Apple|FA-2404-2852|20240405|Materiel Apple  mars|4202,88|0,00|||20240405|0,00||Achats de Biens
AC|Achats|AC02853|20240212|218300|Fournisseurs|FOU281|Apple|FA-2402-2853|20240212|Materiel Apple -|1621,45|0,00|||20240212|0,00||Achats de Biens
AC|Achats|AC02854|20240701|606400|Fournisseurs|FOU834|Boulanger|FA-2407-2854|20240701|Achats Boulanger - T1|3594,61|0,00|||20240701|0,00||Achats de Biens
AC|Achats|AC02855|20240627|606100|Fournisseurs|FOU890|Engie|FA-2406-2855|20240627|Engie facture -|1691,14|0,00|||20240627|0,00||Energie
AC|Achats|AC02856|20240217|606220|Fournisseurs|FOU829|Total|FA-2402-2856|20240217|station servicen°|3666,05|0,00|||20240217|0,00||Déplacements
AC|Achats|AC02857|20240127|606100|Fournisseurs|FOU785|Engie|FA-2401-2857|20240127|Engie facture / ref|4221,04|0,00|||20240127|0,00||Energie
AC|Achats|AC02858|20240616|606100|Fournisseurs|FOU647|TotalEnergies|FA-2406-2858|20240616|abo gaz|3363,94|0,00|||20240616|0,00||Energie
AC|Achats|AC02859|20240129|626000|Fournisseurs|FOU856|OVH Cloud|FA-2401-2859|20240129|Facture cloud  virement|4701,77|0,00|||20240129|0,00||Achats de Services
AC|Achats|AC02860|20240705|622600|Fournisseurs|FOU450|Malt|FA-2407-2860|20240705|Prestation Freelance / reglement|2861,15|0,00|||20240705|0,00||Achats de Services
AC|Achats|AC02861|20240420|606400|Fournisseurs|FOU270|Bureau Vallee|FA-2404-2861|20240420|papeteriet2|4732,19|0,00|||20240420|0,00||Achats de Biens
AC|Achats|AC02862|20240226|606400|Fournisseurs|FOU771|Bureau Vallee|FA-2402-2862|20240226|Ramette papier / virement|2041,08|0,00|||20240226|0,00||Achats de Biens
AC|Achats|AC02863|20241014|218300|Fournisseurs|FOU355|Dell France|FA-2410-2863|20241014|Materiel Info  client|461,69|0,00|||20241014|0,00||Achats de Biens
AC|Achats|AC02864|20240201|606100|Fournisseurs|FOU151|TotalEnergies|FA-2402-2864|20240201|Abo Gaz _|1944,25|0,00|||20240201|0,00||Energie
AC|Achats|AC02865|20240322|625100|Fournisseurs|FOU087|SNCF|FA-2403-2865|20240322|Train Paris|972,41|0,00|||20240322|0,00||Déplacements
AC|Achats|AC02866|20240326|626000|Fournisseurs|FOU250|OVH Cloud|FA-2403-2866|20240326|Abo OVH / prelev|4955,16|0,00|||20240326|0,00||Achats de Services
AC|Achats|AC02867|20240607|626000|Fournisseurs|FOU612|OVH Cloud|FA-2406-2867|20240607|Facture cloud|1652,14|0,00|||20240607|0,00||Achats de Services
AC|Achats|AC02868|20240418|218300|Fournisseurs|FOU943|Dell France|FA-2404-2868|20240418|Ordi Dell /|4037,92|0,00|||20240418|0,00||Achats de Biens
AC|Achats|AC02869|20240624|218300|Fournisseurs|FOU991|Apple|FA-2406-2869|20240624|Macbook - virement|1907,7|0,00|||20240624|0,00||Achats de Biens
AC|Achats|AC02870|20241221|606400|Fournisseurs|FOU856|Boulanger|FA-2412-2870|20241221|Fournitures _ 2024|2008,07|0,00|||20241221|0,00||Achats de Biens
AC|Achats|AC02871|20240405|606100|Fournisseurs|FOU478|Engie|FA-2404-2871|20240405|Gaz Engie - fev|2885,29|0,00|||20240405|0,00||Energie
AC|Achats|AC02872|20240922|626000|Fournisseurs|FOU335|Orange Pro|FA-2409-2872|20240922|forfait mobile - 2024|4574,32|0,00|||20240922|0,00||Achats de Services
AC|Achats|AC02873|20240825|622600|Fournisseurs|FOU029|KPMG|FA-2408-2873|20240825|Prestation Conseil / ref|859,64|0,00|||20240825|0,00||Achats de Services
AC|Achats|AC02874|20240919|606100|Fournisseurs|FOU522|Engie|FA-2409-2874|20240919|Engie facture  mars|4956,95|0,00|||20240919|0,00||Energie
AC|Achats|AC02875|20240531|606100|Fournisseurs|FOU721|EDF Pro|FA-2405-2875|20240531|Fact. EDF  n°|3009,58|0,00|||20240531|0,00||Energie
AC|Achats|AC02876|20240224|625100|Fournisseurs|FOU782|Air France|FA-2402-2876|20240224|Vol AF|664,7|0,00|||20240224|0,00||Déplacements
AC|Achats|AC02877|20240905|606100|Fournisseurs|FOU216|TotalEnergies|FA-2409-2877|20240905|PRELEVEMENT TOTALENERGIES|3457,69|0,00|||20240905|0,00||Energie
AC|Achats|AC02878|20240716|606100|Fournisseurs|FOU106|EDF Pro|FA-2407-2878|20240716|Abo EDF|4298,13|0,00|||20240716|0,00||Energie
AC|Achats|AC02879|20240328|625100|Fournisseurs|FOU144|SNCF|FA-2403-2879|20240328|SNCF Voyage /|3448,06|0,00|||20240328|0,00||Déplacements
AC|Achats|AC02880|20241215|626000|Fournisseurs|FOU711|Amazon Web Services|FA-2412-2880|20241215|Abo AWS -|3937,83|0,00|||20241215|0,00||Achats de Services
AC|Achats|AC02881|20240817|606400|Fournisseurs|FOU995|Bureau Vallee|FA-2408-2881|20240817|Papeterie / client|1934,1|0,00|||20240817|0,00||Achats de Biens
AC|Achats|AC02882|20240525|625100|Fournisseurs|FOU016|Air France|FA-2405-2882|20240525|Deplacement avion|3391,5|0,00|||20240525|0,00||Déplacements
AC|Achats|AC02883|20241021|626000|Fournisseurs|FOU239|Amazon Web Services|FA-2410-2883|20241021|Abo AWS  virement|1975,84|0,00|||20241021|0,00||Achats de Services
AC|Achats|AC02884|20240617|606100|Fournisseurs|FOU666|EDF Pro|FA-2406-2884|20240617|Facture Electricite /|3655,18|0,00|||20240617|0,00||Energie
AC|Achats|AC02885|20240226|606220|Fournisseurs|FOU342|Total|FA-2402-2885|20240226|carburant / cb|1413,37|0,00|||20240226|0,00||Déplacements
AC|Achats|AC02886|20240824|606100|Fournisseurs|FOU049|TotalEnergies|FA-2408-2886|20240824|Facture Gaz|2878,0|0,00|||20240824|0,00||Energie
AC|Achats|AC02887|20240817|218300|Fournisseurs|FOU734|Dell France|FA-2408-2887|20240817|Facture DELL|469,53|0,00|||20240817|0,00||Achats de Biens
AC|Achats|AC02888|20241006|625100|Fournisseurs|FOU784|Vinci Autoroutes|FA-2410-2888|20241006|Autoroute /|2974,16|0,00|||20241006|0,00||Déplacements
AC|Achats|AC02889|20240612|606100|Fournisseurs|FOU270|EDF Pro|FA-2406-2889|20240612|Prélèvement EDF _ cb|3532,81|0,00|||20240612|0,00||Energie
AC|Achats|AC02890|20240711|606100|Fournisseurs|FOU022|Engie|FA-2407-2890|20240711|Gaz Engie|4016,62|0,00|||20240711|0,00||Energie
AC|Achats|AC02891|20241219|606100|Fournisseurs|FOU994|TotalEnergies|FA-2412-2891|20241219|Total _ janvier|172,82|0,00|||20241219|0,00||Energie
AC|Achats|AC02892|20240727|218300|Fournisseurs|FOU296|Dell France|FA-2407-2892|20240727|Ordi Dell /|2315,69|0,00|||20240727|0,00||Achats de Biens
AC|Achats|AC02893|20240214|625100|Fournisseurs|FOU784|Air France|FA-2402-2893|20240214|AIR FRANCE VOL|112,02|0,00|||20240214|0,00||Déplacements
AC|Achats|AC02894|20240708|606400|Fournisseurs|FOU319|Boulanger|FA-2407-2894|20240708|Fournitures - fev|4494,36|0,00|||20240708|0,00||Achats de Biens
AC|Achats|AC02895|20241226|218300|Fournisseurs|FOU497|Apple|FA-2412-2895|20241226|Materiel Apple / 2024|3150,92|0,00|||20241226|0,00||Achats de Biens
AC|Achats|AC02896|20240922|626000|Fournisseurs|FOU841|OVH Cloud|FA-2409-2896|20240922|Hebergement web|2854,49|0,00|||20240922|0,00||Achats de Services
AC|Achats|AC02897|20241207|606220|Fournisseurs|FOU396|Total|FA-2412-2897|20241207|Péage / reglement|2242,34|0,00|||20241207|0,00||Déplacements
AC|Achats|AC02898|20240419|606400|Fournisseurs|FOU043|Bureau Vallee|FA-2404-2898|20240419|Fournitures bureauT2|2083,13|0,00|||20240419|0,00||Achats de Biens
AC|Achats|AC02899|20241213|625100|Fournisseurs|FOU877|Air France|FA-2412-2899|20241213|Billet Avion _ T1|4170,13|0,00|||20241213|0,00||Déplacements
AC|Achats|AC02900|20240811|606100|Fournisseurs|FOU622|Engie|FA-2408-2900|20240811|Engie facturen°|4644,5|0,00|||20240811|0,00||Energie
AC|Achats|AC02901|20240906|626000|Fournisseurs|FOU938|OVH Cloud|FA-2409-2901|20240906|Hebergement web _|4666,31|0,00|||20240906|0,00||Achats de Services
AC|Achats|AC02902|20240815|625100|Fournisseurs|FOU960|Vinci Autoroutes|FA-2408-2902|20240815|Badge Telepeage Vinci -|2721,51|0,00|||20240815|0,00||Déplacements
AC|Achats|AC02903|20240727|606100|Fournisseurs|FOU690|Engie|FA-2407-2903|20240727|Elec Engie|4103,95|0,00|||20240727|0,00||Energie
AC|Achats|AC02904|20241124|625100|Fournisseurs|FOU470|Air France|FA-2411-2904|20241124|Vol AFjanvier|1994,54|0,00|||20241124|0,00||Déplacements
AC|Achats|AC02905|20241210|606400|Fournisseurs|FOU328|Bureau Vallee|FA-2412-2905|20241210|Fournitures bureau /|2746,52|0,00|||20241210|0,00||Achats de Biens
AC|Achats|AC02906|20240512|625100|Fournisseurs|FOU030|Air France|FA-2405-2906|20240512|Billet Avion /|2885,63|0,00|||20240512|0,00||Déplacements
AC|Achats|AC02907|20241121|218300|Fournisseurs|FOU914|Apple|FA-2411-2907|20241121|Iphoneprelev|2950,31|0,00|||20241121|0,00||Achats de Biens
AC|Achats|AC02908|20241128|606100|Fournisseurs|FOU079|TotalEnergies|FA-2411-2908|20241128|Facture Gaz|3460,13|0,00|||20241128|0,00||Energie
AC|Achats|AC02909|20240706|606100|Fournisseurs|FOU151|EDF Pro|FA-2407-2909|20240706|Abo EDF|4588,31|0,00|||20240706|0,00||Energie
AC|Achats|AC02910|20240711|218300|Fournisseurs|FOU960|Dell France|FA-2407-2910|20240711|Ordi Dell _ reglement|375,98|0,00|||20240711|0,00||Achats de Biens
AC|Achats|AC02911|20240625|606400|Fournisseurs|FOU389|Boulanger|FA-2406-2911|20240625|Ecran PC _|4648,9|0,00|||20240625|0,00||Achats de Biens
AC|Achats|AC02912|20240810|606100|Fournisseurs|FOU151|EDF Pro|FA-2408-2912|20240810|PRÉLÈVEMENT EDF / T1|3403,37|0,00|||20240810|0,00||Energie
AC|Achats|AC02913|20240324|625100|Fournisseurs|FOU111|Vinci Autoroutes|FA-2403-2913|20240324|Autoroute|4660,82|0,00|||20240324|0,00||Déplacements
AC|Achats|AC02914|20240906|606400|Fournisseurs|FOU904|Bureau Vallee|FA-2409-2914|20240906|Bureau Vallee -|700,79|0,00|||20240906|0,00||Achats de Biens
AC|Achats|AC02915|20240812|626000|Fournisseurs|FOU717|OVH Cloud|FA-2408-2915|20240812|Hebergement web _|2095,5|0,00|||20240812|0,00||Achats de Services
AC|Achats|AC02916|20241011|606400|Fournisseurs|FOU227|Boulanger|FA-2410-2916|20241011|achats boulanger - ref|2697,73|0,00|||20241011|0,00||Achats de Biens
AC|Achats|AC02917|20240422|606100|Fournisseurs|FOU413|TotalEnergies|FA-2404-2917|20240422|Prelevement TotalEnergies  cb|3104,93|0,00|||20240422|0,00||Energie
AC|Achats|AC02918|20241125|218300|Fournisseurs|FOU467|Dell France|FA-2411-2918|20241125|ACHAT PC / PRELEV|3342,85|0,00|||20241125|0,00||Achats de Biens
AC|Achats|AC02919|20240910|218300|Fournisseurs|FOU150|Apple|FA-2409-2919|20240910|Macbook|596,22|0,00|||20240910|0,00||Achats de Biens
AC|Achats|AC02920|20241012|606220|Fournisseurs|FOU987|Total|FA-2410-2920|20241012|Plein Total  mars|537,63|0,00|||20241012|0,00||Déplacements
AC|Achats|AC02921|20241104|626000|Fournisseurs|FOU673|Amazon Web Services|FA-2411-2921|20241104|Cloud AWS - ref|2873,72|0,00|||20241104|0,00||Achats de Services
AC|Achats|AC02922|20240524|606100|Fournisseurs|FOU486|EDF Pro|FA-2405-2922|20240524|Energie mois _ client|1523,16|0,00|||20240524|0,00||Energie
AC|Achats|AC02923|20241222|622600|Fournisseurs|FOU545|KPMG|FA-2412-2923|20241222|Audit / fev|3418,43|0,00|||20241222|0,00||Achats de Services
AC|Achats|AC02924|20241027|625100|Fournisseurs|FOU849|SNCF|FA-2410-2924|20241027|tgv inoui - client|485,13|0,00|||20241027|0,00||Déplacements
AC|Achats|AC02925|20240105|622600|Fournisseurs|FOU899|Malt|FA-2401-2925|20240105|Malt Fact. -|1595,8|0,00|||20240105|0,00||Achats de Services
AC|Achats|AC02926|20241224|625100|Fournisseurs|FOU633|SNCF|FA-2412-2926|20241224|sncf _|2562,97|0,00|||20241224|0,00||Déplacements
AC|Achats|AC02927|20241224|218300|Fournisseurs|FOU669|Apple|FA-2412-2927|20241224|apple store|2286,02|0,00|||20241224|0,00||Achats de Biens
AC|Achats|AC02928|20240513|606100|Fournisseurs|FOU033|Engie|FA-2405-2928|20240513|Engie facture /|2103,79|0,00|||20240513|0,00||Energie
AC|Achats|AC02929|20240125|622600|Fournisseurs|FOU644|KPMG|FA-2401-2929|20240125|Audit -|1853,71|0,00|||20240125|0,00||Achats de Services
AC|Achats|AC02930|20240425|622600|Fournisseurs|FOU374|Malt|FA-2404-2930|20240425|Malt Developpeur _|4376,01|0,00|||20240425|0,00||Achats de Services
AC|Achats|AC02931|20241212|606400|Fournisseurs|FOU065|Boulanger|FA-2412-2931|20241212|FOURNITURES2024|430,02|0,00|||20241212|0,00||Achats de Biens
AC|Achats|AC02932|20240311|606400|Fournisseurs|FOU743|Bureau Vallee|FA-2403-2932|20240311|Papeterie / cb|2338,29|0,00|||20240311|0,00||Achats de Biens
AC|Achats|AC02933|20240115|606220|Fournisseurs|FOU979|Total|FA-2401-2933|20240115|plein total|1567,08|0,00|||20240115|0,00||Déplacements
AC|Achats|AC02934|20240204|625100|Fournisseurs|FOU311|Air France|FA-2402-2934|20240204|Deplacement avion -|2765,79|0,00|||20240204|0,00||Déplacements
